"","V1","V2","V3","V4"
"1",0,1.39718750910171,0.667875915742284,0.332124084257716
"2",16.7592862300608,0,0.000229439178610589,0.999770560821389
"3",9.08298926511671,0,0.0105450818013866,0.989454918198614
"4",10.0541369779718,0,0.00651528003573614,0.993484719964264
"5",18.7829636731701,0,8.34247721240597e-05,0.999916575227876
"6",18.5042505880114,0,9.58984060655378e-05,0.999904101593934
"7",2.67028132657654,0,0.208310310533236,0.791689689466764
"8",10.7069460674828,0,0.00470940567012934,0.995290594329871
"9",5.4321017271042,0,0.0620328488409071,0.937967151159093
"10",10.8976758052847,0,0.00428287837112473,0.995717121628875
"11",17.3814015905123,0,0.000168113884671214,0.999831886115329
"12",3.840114947367,0,0.127855157394085,0.872144842605915
"13",21.1277023666061,0,2.58325039450679e-05,0.999974167496055
"14",13.295083481656,0,0.00129552649417868,0.998704473505821
"15",15.4856375749598,0,0.000433658786059455,0.99956634121394
"16",12.608532815357,0,0.00182514977819401,0.998174850221806
"17",15.2522803385624,0,0.000487301470962444,0.999512698529038
"18",8.24103481416526,0,0.0159767119117322,0.984023288088268
"19",12.1651707914073,0,0.00227707156305413,0.997722928436946
"20",10.6793832475814,0,0.00477444518678371,0.995225554813216
"21",9.43285657870257,0,0.00886773758123092,0.991132262418769
"22",27.934821825157,0,8.59073141217125e-07,0.999999140926859
"23",4.71549822550705,0,0.086451799413209,0.913548200586791
"24",9.28175453764311,0,0.00955701115702855,0.990442988842971
"25",18.3208398767785,0,0.000105107696594137,0.999894892303406
"26",5.41910932955102,0,0.0624119058320917,0.937588094167908
"27",0,1.73390177453621,0.704110845220609,0.295889154779391
"28",6.23739272456993,0,0.0423426024414637,0.957657397558536
"29",4.22536699642998,0,0.107870150632285,0.892129849367715
"30",13.8070207445508,0,0.00100324641493102,0.998996753585069
"31",11.859736422134,0,0.00265178172727313,0.997348218272727
"32",9.35487641314913,0,0.00921707057299719,0.990782929427003
"33",0,0.685191324971044,0.584820902275645,0.415179097724355
"34",12.0904994548725,0,0.00236348982048291,0.997636510179517
"35",21.5082579091181,0,2.13565876387465e-05,0.999978643412361
"36",19.6614768251376,0,5.37701442642414e-05,0.999946229855736
"37",0,1.71630718216056,0.702274742308336,0.297725257691664
"38",16.5290997575157,0,0.000257418516063264,0.999742581483937
"39",20.3063007797927,0,3.89516532031507e-05,0.999961048346797
"40",8.28365807207115,0,0.0156450953460737,0.984354904653926
"41",10.3865585156643,0,0.00552309074818431,0.994476909251816
"42",5.63234819571502,0,0.0564563903030637,0.943543609696936
"43",28.2453664642411,0,7.35523043032475e-07,0.999999264476957
"44",15.5927145861635,0,0.000411061204377336,0.999588938795623
"45",23.8640740090379,0,6.5762651457504e-06,0.999993423734854
"46",13.7763119382469,0,0.00101875371975208,0.998981246280248
"47",17.6358557648657,0,0.000148032912627771,0.999851967087372
"48",9.65751557850766,0,0.0079330124485127,0.992066987551487
"49",4.90489480416412,0,0.0792597595171808,0.920740240482819
"50",11.4045889051786,0,0.00332718995051045,0.99667281004949
"51",26.2610573606769,0,1.98373195000722e-06,0.99999801626805
"52",10.4715576398485,0,0.00529449656434556,0.994705503435654
"53",16.5842009437104,0,0.000250425038868671,0.999749574961131
"54",0.225933245557627,0,0.47178833975224,0.52821166024776
"55",15.4454240538103,0,0.000442462613021079,0.999557537386979
"56",15.7247370852244,0,0.000384812856246082,0.999615187143754
"57",11.4942014205937,0,0.00318186540573109,0.996818134594269
"58",13.1148185035266,0,0.00141754637930393,0.998582453620696
"59",9.50797173003568,0,0.00854365627513095,0.991456343724869
"60",12.6763878195978,0,0.00176437309046682,0.998235626909533
"61",6.79760892390368,0,0.0323328491119972,0.967667150888003
"62",0,1.00713264534585,0.623297063518591,0.376702936481409
"63",6.13234817669598,0,0.0445243057750797,0.95547569422492
"64",17.9548657472602,0,0.000126210540124208,0.999873789459876
"65",6.86653438167403,0,0.0312718046464415,0.968728195353559
"66",9.52000362421992,0,0.00849284759236173,0.991507152407638
"67",16.4090298452701,0,0.000273341589432583,0.999726658410567
"68",12.7113210344844,0,0.00173387602768209,0.998266123972318
"69",6.87267884242644,0,0.0311788687760939,0.968821131223906
"70",9.71432531609776,0,0.00771255997358846,0.992287440026412
"71",2.46347283202084,0,0.225877656823944,0.774122343176056
"72",14.9384592898559,0,0.000570042379531983,0.999429957620468
"73",10.1353972791909,0,0.00625749213287376,0.993742507867126
"74",2.14036312986141,0,0.255368557076649,0.744631442923351
"75",20.7793161220533,0,3.07479015166653e-05,0.999969252098483
"76",5.93554353873125,0,0.0489032577479641,0.951096742252036
"77",5.53984998133919,0,0.058971175863091,0.941028824136909
"78",0,1.72339418345501,0.703015103451795,0.296984896548205
"79",3.22501311506005,0,0.166240901800093,0.833759098199907
"80",0,1.87634698127104,0.718730563431859,0.281269436568141
"81",6.45236166908694,0,0.0381922917524395,0.96180770824756
"82",0.459363765340186,0,0.442830633591362,0.557169366408638
"83",6.92641824596728,0,0.0303773672981957,0.969622632701804
"84",6.22259049134433,0,0.0426437341590675,0.957356265840932
"85",0,2.16437173068971,0.746907415138225,0.253092584861775
"86",1.28196380087286,0,0.345024613198396,0.654975386801604
"87",2.01316268760038,0,0.267649420020968,0.732350579979032
"88",0,0.329309766763203,0.541070972362415,0.458929027637585
"89",3.73738361978891,0,0.133693163605606,0.866306836394394
